MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.8906,43,5.545454545,1.242424242,534,2.311688312,36.13,-118.82,0.657
3.1319,2,5.473090278,1.098090278,2489,2.160590278,33.7,-117.15,1.115
8.5326,7,8.469738031,1.066847335,3570,3.224932249,33.92,-117.36,3.152
2.3438,26,4.616438356,0.945205479,277,3.794520548,36.47,-119.37,1
4.125,15,9.497607656,1.727272727,536,2.564593301,33.05,-116.56,1.482
3.6389,45,5.830508475,1.327683616,363,2.050847458,33.07,-117.12,1.866
3.3849,16,3.570041609,1.069348128,1129,1.565880721,32.79,-117.11,0.969
5.875,24,10.5,1.75,32,4,33.8,-118.02,1.938
5.0719,36,6.324786325,1.045584046,1002,2.854700855,33.84,-118.16,2.195
3.5878,43,4.634228188,0.932885906,1494,5.013422819,33.91,-118.2,1.184
1.8456,32,3.456730769,1.206730769,894,4.298076923,32.71,-117.14,1.031
3.7,32,4.961651917,0.982300885,1980,2.920353982,37.96,-122,1.79
1.8625,32,3.399568035,0.965442765,1772,3.827213823,34.95,-120.45,0.902
1.4492,29,3.781779661,1.019067797,1344,2.847457627,35.29,-120.65,2.229
2.1987,30,24.02419355,4.701612903,316,2.548387097,39.09,-120.06,1.24
3.5865,35,5.372972973,1.097297297,602,3.254054054,33.89,-118.1,1.78
7.5,15,8.579281184,1.080338266,1580,3.34038055,32.78,-116.91,3.164
4.2062,35,4.797546012,0.938650307,499,3.061349693,34.09,-117.93,1.613
1.84,45,3.983606557,1.058548009,1484,3.475409836,33.99,-118.3,0.914
1.725,31,5.158774373,1.259052925,917,2.554317549,40.24,-123.68,0.543
3.1635,30,3.505067568,1.160472973,1026,1.733108108,34.02,-118.49,3.667
3.5667,17,15.02116402,2.777777778,390,2.063492063,39.18,-120.12,1.792
1.4327,47,4.167420814,1.194570136,881,3.986425339,34.01,-118.27,1.141
1.6007,17,3.609929078,1.189125296,688,1.626477541,34.27,-119.3,1.875
2.6384,47,3.736156352,0.96742671,1097,3.573289902,33.97,-118.22,1.629
3.7614,31,4.145945946,0.924324324,548,2.962162162,37.63,-122.08,1.76
3.8864,27,5.163398693,1.024509804,1628,2.660130719,32.73,-117.11,1.326
4.1523,34,4.641509434,1.094339623,926,2.495956873,34.22,-118.24,2.52
2.6397,32,4.678321678,0.965034965,859,3.003496503,36.34,-119.66,0.597
1.8933,18,5.85106383,1.336879433,675,2.393617021,40.85,-123.13,0.847
8.4438,16,7.512195122,1,1902,3.31358885,34.22,-118.64,3.9
3.4186,6,5.662561576,1.027093596,2561,3.153940887,38.53,-121.99,1.273
2.7451,42,4.29528536,1.079404467,866,2.148883375,33.73,-118.3,2.554
3.0208,32,5.151515152,1.085858586,421,2.126262626,41.06,-124.14,1.434
2.2969,43,3.405063291,0.936708861,295,3.734177215,33.93,-118.28,0.906
7.7814,10,7.665952891,1.051391863,1688,3.614561028,33.65,-117.63,2.887
4.7734,41,6.57254902,1.031372549,757,2.968627451,34.21,-118.21,4.508
1.625,34,4.473684211,1.083333333,795,3.486842105,35.38,-118.98,0.508
5.32,16,6.186153846,1.078461538,1488,2.289230769,33.8,-118.01,2.195
4.1731,37,5.5625,1.0375,485,2.020833333,34.19,-118.32,3.521
1.8,32,3.939759036,0.951807229,736,2.955823293,36.72,-120.06,0.604
2.875,24,5.344827586,1.142241379,1035,4.461206897,36.72,-119.76,0.606
8.2159,22,7.599656357,1.068728522,1995,3.427835052,34.3,-118.54,3.762
2.9286,22,2.814285714,0.771428571,331,4.728571429,33.69,-116.15,1.125
4.7813,36,5.167701863,1.01242236,963,2.99068323,37.67,-122.45,2.464
1.742,24,6.928961749,1.469945355,636,3.475409836,36.49,-118.96,1.188
4.1118,35,6.208333333,1.078703704,898,4.157407407,34.03,-117.92,1.573
2.9107,43,5.600456621,1.118721461,1093,2.49543379,37.97,-121.32,0.888
3.125,35,4.320754717,1.033962264,1651,6.230188679,33.89,-118.07,1.203
4.3173,32,5.850948509,1.06504065,981,2.658536585,38.03,-122.36,1.754
3.6827,34,5.197508897,1.140569395,1541,2.741992883,34.12,-118.08,2.641
5.0681,19,5.939655172,1.139655172,1635,2.818965517,34.11,-117.66,2.305
4.7179,13,5.020175439,1.089473684,2450,2.149122807,33.02,-117.27,3.767
4.2065,52,5.682648402,0.997716895,1101,2.51369863,34.16,-118.11,3.203
3.4769,50,5.0703125,1.0703125,1170,3.046875,37.73,-122.4,2.387
3.2472,35,4.320754717,1.062264151,1374,2.59245283,33.79,-118.31,2.547
6.6031,19,6.190647482,1.043165468,571,2.053956835,34.15,-118.16,5.00001
5.2939,35,6.083146067,1.002247191,1224,2.750561798,34.24,-118.49,2.442
4.4375,13,4.548387097,0.961290323,718,4.632258065,32.69,-117.06,1.549
3.5958,29,5.196296296,1.022222222,1242,2.3,36.8,-119.81,0.888
4.263,31,5.960966543,1.040892193,1582,2.940520446,34.08,-117.43,1.274
3.25,36,4.211136891,0.988399072,1280,2.969837587,37.68,-122.07,2.181
6.629,25,6.154545455,0.872727273,596,2.709090909,37.54,-121.93,3.524
12.0372,27,8.276283619,1.04400978,1248,3.051344743,37.39,-122.13,5.00001
4.75,52,4.831896552,0.989224138,751,1.618534483,37.76,-122.43,5.00001
2.6165,33,4.179389313,1.055979644,2281,2.902035623,34.19,-118.42,2.308
3.5652,16,6.192,1.18,605,2.42,39.05,-122.92,1.19
2.3571,23,6.489499192,1.279483037,1634,2.639741519,41.7,-122.92,0.62
6.5285,19,6.894915254,0.976271186,852,2.888135593,37.67,-121.89,3.004
2.8333,15,3.708955224,1.107462687,1994,2.976119403,34.23,-118.36,1.832
2.4464,42,3.770114943,1.149425287,605,6.954022989,33.92,-118.24,0.974
3.8819,44,4.395348837,1.081395349,1378,3.204651163,33.85,-118.18,1.432
3.8319,28,5.403269755,1.021798365,1407,3.833787466,34,-117.97,1.79
1.1818,29,3.501683502,0.97979798,1054,3.548821549,32.71,-117.11,0.832
2.7697,38,5.473684211,1.021052632,995,2.618421053,38.52,-121.44,0.766
7.5845,25,7.119341564,0.930041152,721,2.967078189,37.27,-121.87,2.793
6.3586,23,7.651761518,1.06504065,2050,2.777777778,34.18,-118.83,3.483
5.8692,52,7.125,1.073170732,981,2.990853659,34.14,-118.12,4.904
3.1917,21,5.563380282,0.971830986,533,2.502347418,38.07,-121.29,2.045
4.5547,10,6.28,1.051428571,1645,4.7,32.57,-117.09,1.607
5.4103,32,6.114285714,1.087912088,1092,2.4,37.28,-122,3.359
2.8365,32,5.371900826,1.060606061,1145,3.154269972,38.76,-121.77,0.879
1.8163,33,4.88372093,1.096345515,1222,4.059800664,36.54,-119.28,0.574
6.223,10,5.740869565,1.031304348,2190,3.808695652,37.27,-121.8,2.607
2.7621,33,4.745033113,0.986754967,824,2.728476821,37.67,-120.98,1.091
2.6763,16,3.953010279,1.099853157,1674,2.45814978,37.3,-121.88,1.911
7.6016,9,7.3894081,0.971962617,1039,3.236760125,34.17,-118.95,3.449
3.9722,52,4.716080402,1.072864322,712,1.788944724,37.76,-122.39,2.909
1.9427,42,4.136666667,1.03,821,2.736666667,37.78,-122.29,1.022
2.4398,11,4.204402516,1.295597484,1376,4.327044025,36.29,-120.27,0.875
3.4821,34,4.577696527,1.005484461,1810,3.308957952,36.21,-121.13,1.137
4.1411,43,5.266798419,1.098814229,1015,2.005928854,34.06,-118.41,5.00001
4.125,9,6.655581948,1.118764846,1155,2.743467933,33.52,-116.96,3.921
2.3594,16,7.384615385,1.432692308,646,3.105769231,39.32,-120.19,1.557
7.3732,16,7.199524941,1.040380048,1087,2.581947743,37.88,-122.02,2.873
3.0677,37,4.43902439,1.10298103,1341,3.634146341,33.93,-118.34,1.677
5.9291,23,5.166666667,1.012820513,373,2.391025641,37.4,-122.08,2.846
7.9761,52,7.709756098,1.151219512,842,2.053658537,37.8,-122.44,5.00001
4.0282,16,5.842592593,1.001851852,1630,3.018518519,39,-121.3,1.264
3.662,23,4.008298755,1.145228216,997,2.06846473,37.27,-121.94,2.119
2.2981,35,4.654589372,0.93236715,1371,3.311594203,35.78,-119.25,0.699
3.375,37,4.054245283,1.004716981,1266,2.985849057,33.89,-118.36,2.28
5.1017,13,7.082857143,1.125714286,1075,3.071428571,37.91,-121.6,2.414
5.1433,16,6.306264501,1.016241299,1515,3.515081206,32.93,-117.15,1.853
2.2024,33,4.766968326,1.020361991,1364,3.085972851,36.32,-119.29,0.672
3.3958,25,4.00070922,1.075886525,3786,2.685106383,37.3,-121.95,2.675
2.9484,15,5.57515528,1.067080745,2114,2.626086957,38.83,-121.18,1.244
2.8229,16,4.700389105,1.09922179,1750,3.404669261,34.06,-118.11,1.637
4.6534,24,6.596685083,0.988950276,1187,3.279005525,38.25,-122.62,1.965
1.631,34,4.516312057,1.095035461,2474,3.509219858,34.02,-118.3,1.375
2.1029,11,23.99415205,5.157894737,356,2.081871345,36.12,-118.54,0.991
2.25,36,3.25,0.972222222,834,3.861111111,34.01,-118.14,1.625
2.375,17,4.238095238,0.904761905,79,3.761904762,33.69,-116.18,1.55
2.5234,31,4.160944206,1.083690987,1584,3.399141631,34.17,-118.36,1.995
5.1237,52,5.782841823,0.970509383,1001,2.683646113,33.88,-117.93,2.4
2.1856,41,3.718987342,1.065822785,803,2.032911392,32.76,-117.12,1.205
8.7288,6,8.715841584,1.102970297,3385,3.351485149,34.23,-118.83,4.258
3.2656,29,5.621621622,1.092664093,2188,4.223938224,34.11,-117.34,0.906
3.152,21,4.4875,1.015,2246,5.615,33.71,-117.86,1.528
3.5404,38,5.643493761,1.024955437,1351,2.408199643,37.97,-121.33,0.916
2.5833,19,3.156862745,1.098039216,191,1.87254902,37.49,-122.24,5.00001
1.4732,28,4.960784314,0.980392157,201,3.941176471,38.03,-121.16,1.563
3.15,52,4.765714286,1.062857143,494,2.822857143,37.86,-122.27,2.063
3.2566,36,4.926421405,1.096989967,785,2.62541806,34.09,-117.72,1.518
3.1563,22,8.420689655,2.151724138,1301,4.486206897,36.85,-121.91,3
2.7788,27,5.124835742,1.019710907,1549,2.035479632,38.61,-121.35,1.157
4.9219,35,6.930232558,1.168604651,535,3.110465116,37.98,-122,1.82
5.1082,33,4.940828402,1.071005917,781,4.621301775,37.38,-121.84,1.958
3.1625,16,5.992346939,1.137755102,1302,3.321428571,37.68,-120.97,1.303
3.5781,37,4.828175027,1.072572038,2099,2.240128068,34.17,-118.23,3.667
4.2985,12,5.720577617,1.061371841,4861,3.509747292,33.96,-117.5,1.392
3.2315,35,6.698757764,1.51242236,768,2.385093168,38.54,-123.02,1.369
2.8295,52,4.94025974,1.054545455,1233,3.202597403,34.03,-118.31,1.322
3.5147,28,5.119537275,1.095115681,1582,2.033419023,36.63,-121.93,3.139
4.7946,24,6.311233886,1.036832413,4926,3.023941068,33.82,-117.84,2.512
3.371,17,4.04969697,0.973333333,3381,4.098181818,33.76,-117.93,1.618
3.1507,6,4.838483146,1.189606742,2467,3.46488764,33.91,-118.16,1.44
3.0812,38,4.628336756,1.098562628,951,1.952772074,37.8,-122.21,2.331
5.9143,35,6.350230415,1.138248848,645,2.97235023,33.83,-118.36,3.434
4.3158,49,5.47826087,1.073913043,1435,2.079710145,34.04,-118.48,5.00001
5.7559,18,6.07223114,1.04975923,1843,2.958266453,33.64,-117.69,2.158
3.226,52,5.372469636,0.947368421,1157,2.342105263,37.96,-121.31,1.076
3.4234,46,5.494047619,1.139880952,867,2.580357143,33.79,-117.85,2
5.1463,35,6.257028112,1.072289157,793,3.184738956,34.2,-118.58,2.202
4.4828,26,4.99047619,1.00952381,1282,2.441904762,33.88,-118.37,3.407
3.5694,41,5.037936267,1.081942337,1236,1.875569044,34.16,-118.05,2.786
4.4545,24,4.497607656,0.968899522,967,2.313397129,33.76,-117.98,1.925
3.0625,8,5.283194058,1.103992572,2887,2.680594243,39.73,-121.79,1.163
4.9286,13,6.528571429,1.131168831,1912,2.483116883,38.12,-122.58,3.095
4.2813,39,4.647058824,0.967320261,347,2.267973856,34.01,-118.46,2.972
3.055,35,5.878571429,1.05,1056,3.771428571,34.07,-117.9,1.72
4.35,21,5.936877076,0.966777409,988,3.282392027,38.47,-121.43,0.962
1.1635,39,3.780898876,1.06741573,1520,4.269662921,33.97,-118.25,1.087
2.7273,44,4.5625,1.02734375,509,1.98828125,32.73,-117.23,2.697
2.9375,19,5.23628692,1.029535865,850,3.58649789,36.33,-119.67,0.817
3.75,42,4.747787611,0.973451327,804,3.557522124,34.21,-118.35,1.726
1.2,20,4.625,1.375,34,4.25,35.32,-119.04,0.5
5.1966,15,6.426865672,1.029850746,979,2.92238806,38.34,-122.63,3.254
2.125,44,4.294264339,1.139650873,2177,5.428927681,33.98,-118.27,0.925
2.1746,20,4.711111111,1.046464646,1856,3.749494949,39.74,-122.01,0.587
4.6333,35,5.729166667,1.076388889,590,4.097222222,33.97,-118.08,1.612
6.5,20,6.451612903,0.806451613,83,2.677419355,37.69,-122.03,3.4
2.8519,17,5.047808765,1.029880478,1764,3.513944223,37.43,-120.79,0.807
3.7109,40,5.430939227,1.080110497,1120,3.093922652,34.04,-118.14,1.988
4.0526,36,5.639506173,1.096296296,1425,3.518518519,33.95,-117.43,1.045
3.8893,25,4.576399395,1.042360061,1755,2.655068079,37.26,-121.88,2.186
2.5812,36,2.97008547,0.978632479,874,1.867521368,34.09,-118.36,2
2.1181,39,3.471153846,1.074519231,1890,4.543269231,33.97,-118.16,1.766
4.0862,44,5.295373665,0.921708185,667,2.37366548,32.74,-117.24,3.218
6.435,40,4.361038961,0.966233766,719,1.867532468,33.87,-118.4,4.795
1.615,42,4.824,1.216,1167,4.668,33.96,-118.28,1.013
1.7391,18,3.109489051,1.087591241,1639,2.990875912,32.76,-117.08,1.25
5.9619,20,4.907444668,0.953722334,1219,2.452716298,33.88,-118.37,3.359
2.875,41,4.064,1.048,1176,3.136,34.19,-118.34,1.924
7.2211,30,6.413157895,0.918421053,1005,2.644736842,36.73,-119.69,1.717
4.4474,25,6.342776204,1.02266289,928,2.628895184,38.03,-122.26,2.037
7.7201,21,7.75375,0.9975,2494,3.1175,37.22,-121.85,3.627
4.21,45,5.089171975,1.036093418,1569,3.331210191,34.12,-118.18,1.679
10.0765,3,7.674358974,1.1,991,2.541025641,33.61,-117.59,3.782
4.5401,28,5.54438861,0.961474037,1811,3.033500838,37.99,-122.07,1.669
4.7361,50,5.539393939,1.012121212,322,1.951515152,33.76,-118.14,4.188
6.091,28,7.258799172,1.16563147,1362,2.819875776,34.46,-119.51,5.00001
2.4671,30,4.386727689,1.057208238,828,1.894736842,32.8,-117.24,2.763
6.8268,21,6.782515991,0.953091684,1416,3.019189765,33.9,-117.87,2.803
4.0179,42,5.13681592,1.004975124,1313,3.266169154,34.1,-118.05,2.743
1.6307,35,2.962686567,1.001148106,3276,1.880597015,37.86,-122.26,2.536
1.6699,42,3.6096823,1.013615734,2327,3.520423601,34.02,-118.3,1.08
4.0298,44,6.047619048,0.916666667,791,2.354166667,36.32,-119.31,1.09
11.2185,52,8.300835655,1.019498607,967,2.693593315,34.07,-118.32,5.00001
4.1146,45,5.076326003,1.078913325,1992,2.576972833,37.91,-122.31,1.778
2.375,52,4.8,1.2,23,4.6,37.94,-121.3,0.675
4.2898,40,5.224867725,1.029100529,1116,2.952380952,34.09,-118.06,2.516
4.3424,10,5.669135802,1.111111111,818,2.019753086,33.03,-117.08,1.606
2.274,27,3.48,1.128,2296,3.061333333,34.04,-117.95,1.508
5.6945,36,6.191489362,1.021276596,124,2.638297872,37.59,-120.59,1.542
4.875,1,5.533333333,1,32,2.133333333,35.08,-117.95,1.417
3.6625,22,5.747474747,0.996632997,822,2.767676768,39.75,-121.87,1.266
1.4387,37,5.117346939,1.246598639,1513,2.573129252,38.62,-121.44,0.61
3.5363,21,5.858024691,1.086419753,2907,2.990740741,40.73,-124.19,0.901
3.7546,28,5.756613757,1.015873016,1512,2.666666667,37.8,-121.2,1.353
4.9583,28,6.759450172,1.082474227,734,2.52233677,38.36,-122.01,1.462
3.5528,27,4.073627845,1.053547523,1398,1.871485944,33.77,-118.15,2.711
4.1806,35,4.890909091,0.933333333,850,2.575757576,34.2,-118.51,2.09
2.3229,16,5.205357143,1.044642857,2372,3.529761905,33.85,-117.28,1.18
3.3067,17,4.84918136,1.032745592,7302,2.299118388,32.83,-117.01,1.219
4.425,35,4.723958333,0.950520833,1025,2.669270833,37.67,-122.44,2.684
5.753,5,6.386243386,1.114638448,1546,2.726631393,33.52,-117.68,3.228
5.3886,15,6.945848375,0.945848375,848,3.061371841,36.84,-119.77,1.253
3.5,7,3.889719626,1.228037383,1456,2.721495327,34.21,-118.46,1.869
4.4728,17,6.042857143,1.046428571,934,3.335714286,33.73,-117.92,2.058
6.6238,17,6.238993711,0.949685535,316,1.987421384,38.61,-121.31,3.267
2.7348,16,4.26252505,1.026052104,1532,3.070140281,32.99,-117.26,2.313
1.9386,17,4.406103286,1.363849765,1288,3.023474178,33.2,-117.38,1.063
3.95,22,6.894736842,1.01754386,134,2.350877193,38.12,-121.23,1.781
3.5,37,4.376569038,1.050209205,822,3.439330544,37.71,-122.47,2.244
4.0658,25,5.788643533,1.015772871,1815,2.862776025,34.06,-117.15,1.274
3.1786,34,2.890756303,0.907563025,315,2.647058824,34.06,-117.73,1.178
4.0938,20,5.66,1.064,667,2.668,38.35,-121.96,1.173
3.2622,33,4.824055666,1.098409543,2855,2.837972167,34.02,-118.09,2.086
2.655,36,4.854477612,1.100746269,2313,2.876865672,38.75,-121.3,0.863
4.0122,20,5.437284235,1.013808976,2823,3.248561565,34.35,-119.09,2.148
7.8633,28,7.162337662,1.064935065,415,2.694805195,37.38,-122.26,5.00001
7.7738,14,7.237333333,0.962666667,1259,3.357333333,37.21,-121.83,3.875
6.0905,26,5.631147541,0.959016393,731,2.995901639,33.68,-117.96,2.248
1.6303,14,4.380653266,1.116834171,2352,2.954773869,35.65,-120.69,1.449
1.4665,16,4.340106007,1.232332155,2518,2.224381625,33.96,-116.51,0.611
1.6731,41,4.036827195,1.053824363,1803,5.107648725,33.99,-118.24,0.882
1.7467,41,4.600628931,1.066037736,1066,3.352201258,35.37,-118.96,0.524
4.0234,52,4.960526316,0.914473684,1138,3.743421053,37.71,-122.43,2.665
2.5663,19,3.900426743,1.075391181,1396,1.985775249,34.1,-118.13,1.975
4.1098,21,4.89532294,1.028953229,1100,2.449888641,38,-122.6,2.466
2.8622,26,4.51650165,1.01320132,1877,3.097359736,33.79,-117.92,1.843
5.2598,47,6.335106383,1.042553191,867,2.305851064,37.73,-122.48,3.715
10.6834,28,7.702479339,1.005509642,1085,2.988980716,37.24,-122.02,5.00001
3.0431,41,4.60547504,1.098228663,1516,2.441223833,34.2,-118.34,2.629
4.125,36,5.178571429,0.864285714,335,2.392857143,37.66,-122.42,3.276
5.212,32,5.589189189,0.962162162,976,2.637837838,34.08,-117.9,2.012
2.052,31,3.812267658,1.020446097,1581,2.93866171,32.67,-117.09,1.089
3.7188,37,6.237226277,1.01459854,744,2.715328467,34.16,-117.25,1.166
3.1576,47,5.333333333,1.243589744,419,2.685897436,34.11,-118.07,2.25
2.7157,25,3.786549708,1.219298246,856,2.502923977,33.77,-117.97,3.5
2.4012,18,5.234793187,1.020681265,5303,3.2256691,37.37,-120.5,0.797
4,38,4.391044776,0.982089552,1207,3.602985075,33.8,-118.28,1.655
3.5481,34,3.755395683,0.992805755,373,2.683453237,33.94,-118.13,2.65
1.3071,51,2.647294589,1.102204409,781,1.565130261,32.72,-117.15,2.5
4.9219,34,5.965517241,1.005747126,578,3.32183908,33.82,-117.98,2
4.8693,23,6.448863636,1.095454545,2197,2.496590909,36.99,-121.91,3.223
2.0161,11,3.823129252,1.115646259,504,3.428571429,34.64,-120.46,1.188
5.5658,52,5.3,0.984090909,1135,2.579545455,34.17,-118.28,3.312
3.2361,35,6.472027972,1.143356643,1007,3.520979021,38.69,-121.37,0.84
6.02,19,5.368794326,1.04964539,361,2.560283688,33.87,-118.37,3.042
2.6976,52,4.433551198,1.052287582,904,1.969498911,38.58,-121.47,1.093
4.0833,34,7.03030303,1.034090909,540,2.045454545,34.13,-118.32,5.00001
5.0764,24,5.455069124,1.100230415,2600,2.995391705,33.82,-117.94,2.286
6.3705,6,6.459401709,1.106837607,1225,2.617521368,37.67,-121.76,3.5
6.907,16,6.644539615,1.032119914,1567,3.355460385,34.3,-118.96,5.00001
3.2368,44,5.264840183,1.086757991,657,3,36.98,-122.02,2.125
5.5379,42,5.689542484,0.983660131,723,2.362745098,37.92,-122.53,4.105
2.8239,43,3.638190955,1.013400335,2386,3.996649916,34.02,-118.15,1.506
8.1844,22,7.817073171,1.046341463,1083,2.641463415,32.81,-117.23,4.063
3.875,33,4.509090909,1.084090909,1764,4.009090909,33.8,-118.22,1.651
2.535,37,4.723214286,1.122767857,1109,2.475446429,37.68,-122.1,1.74
3.0125,37,6.081481481,1.111111111,404,2.992592593,32.74,-117.03,1.304
2.2245,29,4.965882353,1.06,2294,2.698823529,38.51,-121.45,0.759
2.7589,26,3.755434783,1.051630435,1977,5.372282609,33.75,-118,1.375
4.2153,18,6.114537445,1.088105727,1817,2.668135095,36.83,-119.78,0.952
2.4191,3,6.274193548,1.64516129,422,2.268817204,37.99,-120.35,2.175
4.0774,35,5.225388601,0.992227979,1388,3.595854922,33.92,-118.1,1.716
2.1806,52,5.193846154,1.036923077,853,2.624615385,37.84,-122.27,0.997
8.6573,16,7.598615917,0.993079585,949,3.283737024,34.14,-117.65,3.54
2.725,23,5.633738602,1.168693009,1938,2.945288754,34.01,-117.35,0.953
4.5791,12,5.899267399,1.021978022,2966,2.716117216,35.36,-119.08,1.234
2.0324,35,4.216666667,1.020833333,633,2.6375,36.78,-119.81,0.555
6.0162,20,5.639830508,0.983050847,1275,2.701271186,33.82,-118.03,3.185
4.5313,38,6.663043478,1.039855072,685,2.481884058,38.59,-121.38,1.894
2.7069,18,5.065918654,1.033660589,1864,2.61430575,32.84,-116.9,1.538
3.9722,25,4.149,1.067,1749,1.749,34,-118.48,4.5
1.9028,51,4.056122449,1.056122449,949,2.420918367,37.8,-122.23,1.279
5.6234,42,5.334224599,1.101604278,794,2.122994652,37.46,-122.15,3.796
1.4481,25,3.405737705,0.942622951,947,3.881147541,36.62,-119.31,0.517
1.9041,30,4.497382199,1.157068063,912,4.77486911,33.96,-118.24,1.051
6.0097,25,5.972222222,0.87962963,689,3.189814815,34.45,-118.5,2.202
2.5719,32,4.370253165,1.03164557,2677,4.235759494,33.9,-118.19,1.056
4.8966,45,6.176646707,1.041916168,1722,2.577844311,37.48,-122.24,3.621
3.1949,25,4.433962264,1.025157233,1107,2.320754717,34.08,-117.89,2.074
7.309,8,7.745454545,1.109090909,241,4.381818182,37.44,-121.85,3.679
2.2409,29,3.918918919,1.052123552,1014,1.957528958,32.76,-117.11,1.142
4.7952,22,6.365973072,1.05875153,3280,4.014687882,32.73,-117.02,1.414
3.6832,20,4.231794872,1.057435897,2079,2.132307692,37.58,-121.98,2.169
6.0868,17,6.293383271,0.971285893,2396,2.991260924,33.53,-117.69,2.829
2.9934,35,3.349425287,1.073563218,1334,1.533333333,34.02,-118.5,3.5
2.1923,52,3.010676157,0.964412811,1153,4.103202847,34.04,-118.21,1.55
5.3292,52,5.029900332,1.043189369,724,2.405315615,37.74,-122.43,3.009
7.8915,3,7.7997558,1.123321123,2129,2.5995116,33.53,-117.73,4.206
4.2121,14,5.140957447,0.92287234,1443,3.837765957,34.11,-117.4,1.281
4.1339,35,4.780621572,0.959780622,1312,2.398537477,32.74,-117.23,2.382
2.4219,33,4.31124498,1.014056225,1371,2.753012048,33.88,-118.31,2.607
3.6154,5,4.193548387,0.991935484,1037,2.787634409,38.02,-121.9,1.818
4.7188,52,7.068535826,1.00623053,805,2.507788162,37.76,-122.23,3.353
3.6034,16,3.22095672,1.054669704,793,1.806378132,34.44,-119.82,1.5
4.2813,17,6.463414634,1.008130081,1118,3.029810298,33.13,-117.05,1.699
6,22,4.884259259,0.944444444,682,3.157407407,33.85,-118.08,1.913
2.5643,21,4.229224377,1.079639889,2805,1.942520776,34.06,-117.19,1.027
5.1265,40,6.498194946,1.046931408,761,2.747292419,38.02,-122.16,1.961
5.2971,34,6.386430678,1.04719764,776,2.289085546,37.37,-122.09,4.421
4,49,4.361702128,0.978723404,1008,3.063829787,37.73,-122.43,2.64
3.9063,25,5.079069767,0.88372093,702,3.265116279,34.31,-119.29,1.927
4.4375,48,5.474725275,1.010989011,937,2.059340659,37.9,-122.54,3.7
3.2333,39,5.158441558,1.109090909,1041,2.703896104,37.95,-122.34,1.351
4.0938,35,5.446366782,0.955017301,1088,3.764705882,34.12,-117.88,1.653
2.9764,14,4.578397213,1.163763066,2208,3.846689895,34.06,-118.11,1.603
3.2444,16,6.179166667,1.204166667,1365,2.84375,38.7,-121.32,1.184
2.25,24,6.044871795,1.33974359,514,3.294871795,36.65,-120.31,0.766
4.6473,36,5.482758621,1.009404389,855,2.680250784,33.81,-118.13,2.271
3.3438,16,5.227067669,0.977443609,2126,3.196992481,37.7,-121.02,1.254
4.26,23,5.104105572,0.939882698,1952,2.862170088,34.32,-118.45,1.894
1.1765,36,5.327044025,1.333333333,567,3.566037736,37.74,-122.19,0.871
3.2011,20,4.001792115,1.059139785,1915,3.431899642,33.78,-118.28,1.691
3.0491,34,4.498721228,1.10230179,1282,3.278772379,33.97,-118.04,1.582
4.0096,5,5.061293984,1.017026107,2028,2.301929625,34.04,-117.69,1.826
6.2935,26,7.498310811,1.040540541,1881,3.177364865,34.21,-118.87,2.58
3.1505,30,4.266666667,1.020689655,899,2.066666667,33.88,-118.33,2.7
3.1136,36,5.713498623,0.961432507,954,2.628099174,36.96,-120.08,0.738
2.8194,8,5.759776536,1.122905028,606,3.38547486,33.85,-117.24,1.363
1.7208,27,3.669856459,1.020733652,847,1.350877193,33.77,-118.09,0.675
1.8229,17,4.903345725,1.17472119,384,1.427509294,37.99,-122.06,1.375
3.5972,26,5.285714286,1.227405248,1235,3.60058309,33.78,-117.88,1.875
3.4306,24,5.740740741,1.011396011,1031,2.937321937,36.23,-119.25,1.392
4.2386,44,5.959488273,1.057569296,1235,2.63326226,34.16,-118.1,2.837
5.2415,12,5.161033797,1.021073559,8190,3.256461233,37.38,-121.85,2.865
6.8075,18,7.454436451,1.028776978,2703,3.241007194,34.17,-118.75,3.259
1.7292,33,4.513677812,1.136778116,1544,4.693009119,36.62,-119.31,0.52
5.5872,17,6.469483568,0.992957746,1228,2.882629108,37.96,-121.99,2.006
1.7388,18,4.905376344,1.11827957,1425,3.064516129,37.36,-118.42,0.544
5.6918,12,12.91048593,2.153452685,883,2.25831202,33.67,-116.29,2.313
3.6125,33,5.196808511,1.037234043,1600,4.255319149,33.95,-118.05,1.708
5.4469,33,6.185454545,1.054545455,831,3.021818182,34.06,-117.9,2.747
3.7083,17,5.897274633,1.041928721,1337,2.80293501,36.98,-121.97,2.524
4.8017,39,5.669950739,1.014778325,1590,3.916256158,34.1,-118.04,2.738
3.3936,15,5.532697548,1.104904632,2884,3.929155313,34.07,-117.62,1.27
3.8424,21,5.851282051,1.317948718,671,3.441025641,36.75,-121.76,1.557
1.2347,41,3.836518047,1.04670913,1731,3.675159236,34,-118.29,1.117
4.869,35,5.372596154,0.9375,1148,2.759615385,34.27,-118.5,2.216
2.1912,42,4.122093023,1.058139535,547,3.180232558,38.44,-122.7,1.65
8.5325,14,7.973584906,0.966037736,842,3.177358491,35.35,-119.09,2.241
3.9261,23,5.448392555,1.020304569,1299,2.197969543,38.46,-122.71,2.133
2.56,16,4.395061728,0.907407407,355,2.191358025,34.91,-120.45,1.5
6.767,52,6.454268293,1.076219512,734,2.237804878,37.45,-122.15,5.00001
